The Heath, 4.5, 93, [American (New)], [Chelsea], 10001, false 
Pocha 32, 3.5, 727, [Korean], [Midtown West | Koreatown], 10001, false 
New York Bakery, 4.5, 26, [Bakeries | Korean | Mexican], [Flatiron | Midtown West], 10001, false 
Gallow Green, 3.5, 227, [Cocktail Bars | American (New)], [Chelsea], 10001, false 
Leña Latin Grill, 4.0, 193, [Latin American | American (New)], [Midtown West], 10001, false 
E-Mo, 4.0, 177, [Korean], [Midtown West | Koreatown], 10001, false 
Pennsylvania 6 NYC, 3.5, 152, [Bars | American (New)], [Midtown West], 10001, false 
Mooncake Foods, 3.5, 276, [Asian Fusion], [Midtown West | Chelsea], 10001, false 
The NoMad Restaurant, 4.0, 596, [French | Spanish | Mediterranean], [Flatiron], 10001, false 
Jonny's Panini NYC, 4.5, 15, [Cafes | Coffee & Tea], [Hell's Kitchen | Midtown West | Chelsea], 10001, false 
Food Gallery 32, 3.5, 430, [Korean], [Midtown West | Koreatown], 10001, false 
Patiala Indian Food, 3.5, 53, [Indian], [Hell's Kitchen | Midtown West | Chelsea], 10001, false 
Delmonico's Kitchen, 3.5, 127, [Steakhouses], [Midtown West], 10001, false 
Bella Napoli, 3.5, 70, [Italian | Pizza], [Chelsea], 10001, false 
Trestle on Tenth, 3.5, 217, [American (New)], [Chelsea], 10001, false 
The Breslin Bar & Dining Room, 3.5, 1031, [Pubs | Gastropubs], [Flatiron | Midtown West], 10001, false 
American Whiskey, 3.5, 81, [Restaurants | Cocktail Bars], [Midtown West], 10001, false 
Sullivan Street Bakery, 4.0, 72, [Bakeries | Breakfast & Brunch | Cafes], [Chelsea], 10001, false 
Smashburger, 4.0, 97, [Burgers], [Midtown West | Koreatown], 10001, false 
Txikito, 3.5, 229, [Basque | Tapas/Small Plates], [Chelsea], 10001, false 
Sweetgreen, 4.0, 206, [Salad], [Flatiron], 10001, false 
Co., 3.5, 458, [Pizza | Bars | Italian], [Chelsea], 10001, false 
Taco Bandito, 4.0, 106, [Mexican | Tex-Mex], [Chelsea], 10001, false 
B&B African-American, 4.0, 41, [African], [Chelsea], 10001, false 
L & W Oyster Co., 4.0, 169, [Seafood], [Flatiron], 10001, false 
Stout NYC, 3.5, 587, [Irish | Sports Bars], [Midtown West], 10001, false 
The Little Cakes, 5.0, 29, [Bakeries | Gluten-Free], [Hell's Kitchen | Midtown West], 10001, false 
RARE Bar & Grill, 3.5, 258, [Burgers | Sports Bars | American (Traditional)], [Chelsea], 10001, false 
Alpha Fusion, 3.5, 156, [Asian Fusion | Szechuan | Thai], [Hell's Kitchen | Midtown West | Chelsea], 10001, false 
Highline Pizza, 4.0, 14, [Pizza], [Chelsea], 10001, false 
KRUSH, 4.0, 23, [Sports Bars | Korean | Asian Fusion], [Midtown West | Koreatown], 10001, false 
Niles Restaurant, 3.5, 87, [Bars | American (New)], [Midtown West], 10001, false 
Take31, 4.0, 63, [Korean], [Midtown East], 10001, false 
Foley's NY, 3.5, 136, [American (Traditional) | Pubs], [Midtown West | Koreatown], 10001, false 
Féile, 3.5, 128, [Irish | American (New)], [Midtown West], 10001, false 
Pergola NYC, 3.5, 129, [Hookah Bars | Mediterranean | Lounges], [Flatiron], 10001, false 
Small Peace Soup & Smoothie, 4.5, 38, [Vegan | Vegetarian | Juice Bars & Smoothies], [Midtown West | Koreatown], 10001, false 
Bottino, 3.5, 148, [Italian], [Chelsea], 10001, false 
GastroMarket, 3.0, 112, [Salad | Sandwiches | American (New)], [Chelsea], 10001, false 
Jack Doyle's Bar & Restaurant, 3.5, 81, [American (Traditional) | Pubs | Irish], [Midtown West], 10001, false 
Garden Kebab House, 4.0, 35, [Turkish | Halal], [Midtown West], 10001, false 
Vin Sur Vingt, 4.0, 24, [French | Wine Bars], [Flatiron], 10001, false 
Potbelly Sandwich Shop, 4.0, 47, [Sandwiches | Fast Food | Delis], [Midtown West], 10001, false 
Blue Dog Kitchen Bar, 3.5, 156, [American (New)], [Chelsea], 10001, false 
Lz Sushi, 3.5, 52, [Sushi Bars], [Midtown West | Chelsea], 10001, false 
Pie Face, 3.5, 57, [Cafes | Bakeries | Coffee & Tea], [Hell's Kitchen | Midtown West], 10001, false 
Prosperity Dumpling, 4.5, 2274, [Chinese], [Chinatown | Lower East Side], 10002, false 
Gaia Italian Café, 4.5, 447, [Italian], [Lower East Side], 10002, false 
Cafe Katja, 4.5, 465, [German | Austrian], [Lower East Side], 10002, false 
Cocoron, 4.0, 592, [Japanese], [Lower East Side], 10002, false 
Cheeky Sandwiches, 4.5, 335, [Sandwiches], [Chinatown | Lower East Side], 10002, false 
Wah Fung #1 Fast Food, 4.5, 286, [Chinese | Barbeque | Fast Food], [Lower East Side], 10002, false 
Lam Zhou Handmade Noodle, 4.0, 567, [Chinese], [Chinatown | Lower East Side], 10002, false 
Brooklyn Taco Co, 4.5, 158, [Mexican], [Lower East Side], 10002, false 
Black Tree, 4.0, 144, [American (New)], [Lower East Side], 10002, false 
Patacon Pisao, 5.0, 30, [Venezuelan | Sandwiches], [Lower East Side], 10002, false 
Iguazu Cafe & Grill, 4.5, 13, [Latin American], [Two Bridges | Lower East Side], 10002, false 
The Meatball Shop, 4.0, 2070, [Italian | American (Traditional)], [Lower East Side], 10002, false 
Black Crescent, 4.5, 64, [Cocktail Bars | Tapas/Small Plates], [Lower East Side], 10002, false 
The Boil, 4.0, 707, [Cajun/Creole | Seafood], [Lower East Side], 10002, false 
Shu Jiao Fu Zhou Cuisine Restaurant, 4.5, 128, [Chinese], [Lower East Side], 10002, false 
Cafe Petisco, 4.0, 137, [Breakfast & Brunch | Coffee & Tea | Sandwiches], [Lower East Side], 10002, false 
Louie and Chan, 4.5, 56, [Italian], [Lower East Side], 10002, false 
Barrio Chino, 4.0, 723, [Mexican | Bars], [Lower East Side], 10002, false 
Pig And Khao, 4.0, 431, [Filipino | Thai | Asian Fusion], [Lower East Side], 10002, false 
Zest, 4.5, 233, [Sushi Bars | Japanese | Thai], [Lower East Side], 10002, false 
Wolfnights, 4.0, 182, [Sandwiches], [Lower East Side], 10002, false 
Taqueria Lower East Side, 4.0, 482, [Mexican | Bars], [Lower East Side], 10002, false 
Sweet Chick, 4.0, 116, [Southern], [Lower East Side], 10002, false 
Vanessa's Dumpling House, 4.0, 1390, [Chinese], [Lower East Side], 10002, false 
Eastwood, 4.0, 50, [Bars | American (Traditional)], [Lower East Side], 10002, false 
Clinton St. Baking Company, 4.0, 2447, [Breakfast & Brunch], [Lower East Side], 10002, false 
Boubouki, 4.5, 52, [Greek | Food Stands], [Lower East Side], 10002, false 
Spicy Village, 4.0, 148, [Chinese], [Lower East Side], 10002, false 
Cafe Grumpy, 4.5, 63, [Coffee & Tea | Cafes | Bakeries], [Chinatown | Lower East Side], 10002, false 
Thelma On Clinton, 4.0, 45, [American (New)], [Lower East Side], 10002, false 
Katz's Delicatessen, 4.0, 5527, [Delis | Sandwiches], [Lower East Side], 10002, false 
Pause Cafe, 4.5, 86, [Moroccan | Cafes], [Lower East Side], 10002, false 
Freemans Restaurant, 4.0, 1098, [Breakfast & Brunch | American (New) | Lounges], [Lower East Side], 10002, false 
Rice Noodle Cart, 4.5, 35, [Food Stands], [Two Bridges | Lower East Side], 10002, false 
Super Taste, 4.0, 237, [Chinese], [Chinatown | Lower East Side], 10002, false 
Verlaine, 4.0, 908, [Tapas/Small Plates | Lounges], [Lower East Side], 10002, false 
Lobster Joint, 4.0, 325, [Sports Bars | Seafood], [Lower East Side], 10002, false 
Dudleys, 4.0, 100, [Cafes], [Lower East Side], 10002, false 
99 Favor Taste, 4.0, 217, [Chinese], [Lower East Side], 10002, false 
The Stanton Social, 4.0, 1917, [Tapas/Small Plates | Bars], [Lower East Side], 10002, false 
Cup & Saucer, 4.0, 121, [Diners], [Chinatown | Lower East Side], 10002, false 
Jadis, 4.0, 351, [French | Wine Bars], [Lower East Side], 10002, false 
Mezetto, 4.0, 138, [Mediterranean | Tapas/Small Plates | Middle Eastern], [Lower East Side], 10002, false 
Bacaro, 4.0, 255, [Italian], [Chinatown | Lower East Side], 10002, false 
Hill and Dale, 4.0, 138, [Bars | American (New)], [Lower East Side], 10002, false 
Taquitoria, 4.5, 46, [Mexican], [Lower East Side], 10002, false 
Antibes Bistro, 4.0, 306, [French | Jazz & Blues | American (New)], [Lower East Side], 10002, false 
Contra, 4.0, 70, [American (New)], [Lower East Side], 10002, false 
Antonioni's, 4.5, 43, [Italian], [Lower East Side], 10002, false 
Tiny's Giant Sandwich Shop, 4.0, 311, [Sandwiches], [Lower East Side], 10002, false 
Sel Rrose, 4.0, 62, [Cocktail Bars | Seafood], [Lower East Side], 10002, false 
Miller's Near & Far, 4.0, 48, [American (Traditional)], [Lower East Side], 10002, false 
Beauty & Essex, 4.0, 1416, [Bars | American (New) | Tapas/Small Plates], [Lower East Side], 10002, false 
Pho Vietnam, 4.5, 39, [Vietnamese], [Lower East Side], 10002, false 
Shopsin's, 4.0, 521, [Diners], [Lower East Side], 10002, false 
Gentleman Farmer, 4.0, 124, [American (New) | French], [Lower East Side], 10002, false 
Brannon's, 4.0, 67, [American (New)], [Lower East Side], 10002, false 
Pho Grand, 3.5, 525, [Vietnamese], [Lower East Side], 10002, false 
Souvlaki GR, 4.0, 358, [Greek], [Lower East Side], 10002, false 
Prosperity Dumpling, 4.0, 154, [Chinese], [Lower East Side], 10002, false 
Forgetmenot, 4.0, 48, [Burgers | Fast Food], [Chinatown | Lower East Side], 10002, false 
Fatta Cuckoo, 3.5, 190, [American (New) | Salad | Breakfast & Brunch], [Lower East Side], 10002, false 
The Derby, 4.0, 64, [Southern], [Lower East Side], 10002, false 
Ni Japanese Delicacies, 4.5, 19, [Japanese | Delis], [Lower East Side], 10002, false 
One Mile House, 4.0, 91, [Bars | American (Traditional)], [Lower East Side], 10002, false 
Yopparai, 4.0, 78, [Japanese], [Lower East Side], 10002, false 
The Fat Radish, 3.5, 353, [British], [Chinatown | Lower East Side], 10002, false 
Mimi & Coco NY, 4.0, 58, [Japanese], [Lower East Side], 10002, false 
Le French Diner, 4.5, 17, [French], [Lower East Side], 10002, false 
Birds & Bubbles, 4.0, 42, [Southern], [Lower East Side], 10002, false 
Grilled cheese, 4.5, 31, [American (Traditional)], [Lower East Side], 10002, false 
Fools Gold NYC, 4.0, 67, [Gastropubs | Pubs | Cocktail Bars], [Lower East Side], 10002, false 
Pala, 4.0, 434, [Pizza | Italian | Gluten-Free], [Lower East Side], 10002, false 
Soy, 4.0, 70, [Japanese], [Lower East Side], 10002, false 
CC's Cafe, 4.0, 37, [Cafes | Breakfast & Brunch | American (New)], [Two Bridges], 10002, false 
Yogee Noodle, 4.0, 91, [Chinese], [Lower East Side], 10002, false 
Schiller's Liquor Bar, 3.5, 688, [Breakfast & Brunch | American (Traditional) | Bars], [Lower East Side], 10002, false 
China North Dumpling, 4.0, 134, [Chinese], [Lower East Side], 10002, false 
Dimes, 3.5, 74, [American (New)], [Chinatown | Lower East Side], 10002, false 
The Ten Bells, 3.5, 283, [Wine Bars | Tapas Bars], [Lower East Side], 10002, false 
Tre, 3.5, 286, [Italian], [Lower East Side], 10002, false 
Yunnan Kitchen, 3.5, 154, [Chinese], [Lower East Side], 10002, false 
Skál, 3.5, 73, [Scandinavian | American (New)], [Chinatown | Lower East Side], 10002, false 
Amuse Wine Bar, 4.5, 43, [Tapas/Small Plates | Wine Bars | Venues & Event Spaces], [Lower East Side], 10002, false 
The Falafel Shop, 4.0, 90, [Cafes | Vegetarian | Sandwiches], [Lower East Side], 10002, false 
Barzinho, 4.5, 23, [Brazilian | Bars], [Chinatown | Lower East Side], 10002, false 
Blue Ribbon Sushi Izakaya, 4.0, 197, [Asian Fusion | Sushi Bars | Breakfast & Brunch], [Lower East Side], 10002, false 
Schapiro's, 4.0, 84, [Cocktail Bars | American (New) | Breakfast & Brunch], [Lower East Side], 10002, false 
Ivan Ramen, 3.5, 183, [Ramen], [Lower East Side], 10002, false 
Great Wall Chinese Restaurant, 4.0, 33, [Chinese], [Lower East Side], 10002, false 
Essex Taqueria, 4.0, 35, [Mexican], [Lower East Side], 10002, false 
Hua Ji Pork Chop Fast Food, 4.0, 54, [Chinese], [Chinatown | Lower East Side], 10002, false 
Balvanera, 4.5, 18, [Argentine], [Lower East Side], 10002, false 
Russ & Daughters Cafe, 3.5, 101, [Breakfast & Brunch | Seafood], [Lower East Side], 10002, false 
Claw Daddy's, 4.0, 163, [Cajun/Creole | Seafood | Live/Raw Food], [Lower East Side], 10002, false 
Macondo, 3.5, 495, [Latin American | Tapas Bars], [Lower East Side], 10002, false 
Cata Restaurant, 4.0, 140, [Tapas Bars | Tapas/Small Plates | Spanish], [Lower East Side], 10002, false 
Sheng Wang, 3.5, 87, [Chinese], [Chinatown | Lower East Side], 10002, false 
Roman's Italian Delicatessen, 5.0, 9, [Delis | Italian], [Lower East Side], 10002, false 
The MasalaWala, 4.5, 403, [Indian | Pakistani], [Lower East Side], 10002, false 
Lao Di Fang, 4.5, 13, [Chinese], [Chinatown | Lower East Side], 10002, false 
Nonna's L.E.S. Pizzeria, 4.0, 108, [Italian | Pizza | Sandwiches], [Lower East Side], 10002, false 
Golden Unicorn, 3.5, 799, [Dim Sum | Cantonese], [Chinatown], 10002, false 
Azasu, 4.0, 25, [Japanese], [Lower East Side], 10002, false 
Fung Tu, 4.0, 55, [Asian Fusion | Chinese], [Chinatown | Lower East Side], 10002, false 
Golden Forest, 4.0, 45, [Chinese], [Lower East Side], 10002, false 
Kong Kee, 4.0, 31, [Chinese], [Little Italy], 10002, false 
Via Tribunali Neapolitan Pizzeria, 4.0, 114, [Pizza], [Lower East Side], 10002, false 
Creperie, 4.0, 335, [Creperies], [Lower East Side], 10002, false 
Berkli Parc Cafe, 4.0, 225, [Coffee & Tea | Sandwiches | Salad], [Lower East Side], 10002, false 
Spur Tree, 4.0, 13, [Caribbean | Lounges | Asian Fusion], [Lower East Side], 10002, false 
SakaMai, 4.0, 197, [Japanese | Lounges], [Lower East Side], 10002, false 
Mikey's Burger, 3.5, 250, [Burgers], [Lower East Side], 10002, false 
Casa Mezcal, 3.5, 217, [Mexican | Cocktail Bars], [Lower East Side], 10002, false 
Sauce, 3.5, 296, [Italian], [Lower East Side], 10002, false 
Young Xinjiang BBQ Cart, 4.0, 22, [Barbeque | Chinese | Food Stands], [Chinatown | Lower East Side], 10002, false 
Sons of Essex, 3.5, 440, [American (New) | Bars], [Lower East Side], 10002, false 
Rochelle's, 3.5, 42, [American (New) | Pubs], [Lower East Side], 10002, false 
Calexico, 3.0, 110, [Salad | Mexican | Sandwiches], [Lower East Side], 10002, false 
La Margarita, 4.5, 86, [Pizza | Sandwiches], [Lower East Side], 10002, false 
wd-50, 4.0, 808, [American (New) | Asian Fusion], [Lower East Side], 10002, false 
The Leadbelly, 3.5, 71, [Seafood | Jazz & Blues | Cocktail Bars], [Chinatown | Lower East Side], 10002, false 
Cheung Wong Kitchen, 4.0, 19, [Chinese], [Chinatown | Lower East Side], 10002, false 
Jin Mei Dumpling House, 4.5, 7, [Chinese], [Two Bridges], 10002, false 
M Star Cafe, 3.5, 126, [Chinese | Burgers], [Chinatown], 10002, false 
Upstate, 4.5, 746, [American (New) | Seafood], [East Village], 10003, false 
Ippudo NY, 4.0, 6582, [Ramen], [East Village], 10003, false 
Gramercy Tavern, 4.5, 1520, [American (New)], [Flatiron], 10003, false 
The Eddy, 4.5, 72, [American (New)], [East Village], 10003, false 
Pommes Frites, 4.0, 2917, [Belgian], [East Village], 10003, false 
Bite, 4.0, 398, [Sandwiches], [Gramercy], 10003, false 
Ichabod's, 4.0, 143, [American (New)], [Flatiron | Union Square | Gramercy], 10003, false 
Momofuku Ssäm Bar, 4.0, 1705, [Korean | American (New)], [East Village], 10003, false 
Mamak, 5.0, 20, [Thai | Malaysian | Food Trucks], [East Village], 10003, false 
Stage Restaurant, 4.5, 165, [Ukrainian | Polish], [East Village], 10003, false 
ABC Kitchen, 4.0, 1551, [American (New) | French], [Flatiron | Union Square], 10003, false 
Honest Chops, 5.0, 23, [Butcher | Halal], [East Village], 10003, false 
Feast, 4.0, 192, [American (New) | Breakfast & Brunch], [East Village], 10003, false 
Ducks Eatery, 4.0, 209, [French | Cajun/Creole | American (Traditional)], [East Village], 10003, false 
Taqueria Diana, 4.0, 233, [Mexican], [East Village], 10003, false 
Gotham Bar And Grill, 4.5, 905, [American (New) | Bars], [Union Square | Greenwich Village], 10003, false 
Cha-An, 4.0, 904, [Japanese | Tea Rooms], [East Village], 10003, false 
The Redhead, 4.0, 528, [American (Traditional) | Bars], [East Village], 10003, false 
Mark, 4.0, 726, [Burgers], [East Village], 10003, false 
Mighty Quinn's Barbeque, 4.0, 835, [Barbeque], [East Village], 10003, false 
Yakitori Taisho, 4.0, 1039, [Japanese | Sushi Bars], [East Village], 10003, false 
Beyond Sushi, 4.5, 502, [Vegetarian | Sushi Bars | Vegan], [Gramercy], 10003, false 
Ngam, 4.0, 611, [Thai | Cooking Schools], [East Village], 10003, false 
Soba-ya, 4.0, 764, [Japanese], [East Village], 10003, false 
Xi'an Famous Foods, 4.0, 995, [Chinese], [East Village], 10003, false 
Pata Negra, 4.0, 255, [Tapas Bars | Wine Bars | Spanish], [East Village], 10003, false 
Artichoke Basille's Pizza, 4.0, 2550, [Pizza], [Gramercy | East Village], 10003, false 
Han Dynasty, 4.0, 362, [Szechuan | Soup], [East Village], 10003, false 
Luzzo's, 4.0, 747, [Italian | Pizza], [East Village], 10003, false 
The Hummus & Pita Co., 4.5, 44, [Mediterranean | Middle Eastern | Vegetarian], [Greenwich Village], 10003, false 
Café Orlin, 4.0, 1227, [Breakfast & Brunch | Cafes], [East Village], 10003, false 
Dos Toros Taqueria, 4.0, 1023, [Mexican], [Union Square | East Village | Greenwich Village], 10003, false 
Otto's Tacos, 4.0, 286, [Mexican], [East Village], 10003, false 
Graffiti Food & Wine Bar, 4.0, 396, [American (New) | Wine Bars | Vegetarian], [East Village], 10003, false 
Otafuku, 4.0, 133, [Japanese], [East Village], 10003, false 
Maharlika, 4.0, 748, [Filipino], [East Village], 10003, false 
Taboonette, 4.0, 149, [Middle Eastern], [Union Square | Greenwich Village], 10003, false 
MUD, 4.0, 495, [Coffee & Tea | Breakfast & Brunch], [East Village], 10003, false 
Degustation, 4.0, 476, [French | American (New) | Spanish], [East Village], 10003, false 
Posto, 4.0, 386, [Pizza | Italian | Sandwiches], [Gramercy], 10003, false 
Curry-Ya, 4.0, 431, [Japanese], [East Village], 10003, false 
Yakiniku West, 4.0, 376, [Japanese | Barbeque], [East Village], 10003, false 
Robataya NY, 4.0, 351, [Japanese], [East Village], 10003, false 
The Bao, 4.0, 123, [Shanghainese], [East Village], 10003, false 
The Smith, 3.5, 1250, [American (New)], [East Village], 10003, false 
Jeepney, 4.0, 341, [Filipino | Gastropubs], [East Village], 10003, false 
Bodhi Tree, 4.0, 403, [Thai], [East Village], 10003, false 
99 Miles to Philly, 4.0, 404, [Sandwiches], [East Village], 10003, false 
Gyu-Kaku Japanese BBQ, 4.0, 985, [Japanese | Barbeque], [NoHo | East Village], 10003, false 
Hi-Collar, 4.5, 80, [Japanese | Coffee & Tea | Bars], [East Village], 10003, false 
Shabu-Tatsu East Village, 4.0, 364, [Japanese], [East Village], 10003, false 
Ugly Kitchen, 4.0, 292, [Bars | Asian Fusion | Filipino], [East Village], 10003, false 
Casa Mono, 4.0, 755, [Spanish | Tapas Bars | Basque], [Flatiron | Union Square | Gramercy], 10003, false 
Ponty Bistro, 4.0, 322, [African | French | Breakfast & Brunch], [Gramercy], 10003, false 
The Nugget Spot, 4.0, 129, [American (Traditional) | Gastropubs | Comfort Food], [Gramercy | East Village], 10003, false 
Murray's Falafel, 4.0, 139, [Middle Eastern | Falafel], [Stuyvesant Town | Gramercy], 10003, false 
Joe Jr. Restaurant, 4.0, 115, [Diners], [Gramercy], 10003, false 
Saint's Alp Teahouse, 4.0, 794, [Coffee & Tea | Taiwanese | Chinese], [East Village], 10003, false 
Bar Jamón, 4.0, 213, [Spanish | Tapas Bars], [Gramercy], 10003, false 
Parmys Persian Fusion, 4.5, 82, [Barbeque | Persian/Iranian], [East Village], 10003, false 
The Cellar, 4.0, 281, [Wine Bars | American (New) | American (Traditional)], [Flatiron], 10003, false 
The Loop, 4.0, 258, [Sushi Bars], [Gramercy], 10003, false 
The Black Ant, 4.0, 95, [Mexican], [East Village], 10003, false 
Halal Guys, 4.0, 130, [Middle Eastern], [Gramercy | East Village], 10003, false 
Thai Terminal, 4.0, 367, [Thai], [East Village], 10003, false 
Narcissa, 4.0, 124, [American (New)], [NoHo | East Village], 10003, false 
BaoHaus, 3.5, 836, [Chinese | Taiwanese], [East Village], 10003, false 
Jack's Sliders & Sushi, 4.0, 144, [Japanese | Burgers | Sushi Bars], [Gramercy], 10003, false 
East Village Thai, 4.0, 117, [Thai], [East Village], 10003, false 
Piccolo Cafe, 4.0, 168, [Coffee & Tea | Sandwiches], [Gramercy], 10003, false 
La Follia Osteria, 4.0, 190, [Italian], [Gramercy], 10003, false 
Veselka, 3.5, 1363, [Diners | Ukrainian], [East Village], 10003, false 
Joe's Pizza, 4.0, 139, [Pizza], [Gramercy | East Village], 10003, false 
The Mermaid Inn, 4.0, 774, [Seafood], [East Village], 10003, false 
Confessional, 4.5, 56, [Latin American], [East Village], 10003, false 
Kenka, 3.5, 996, [Japanese], [East Village], 10003, false 
Wayside, 4.0, 67, [Coffee & Tea | American (Traditional) | Bars], [East Village], 10003, false 
Momofuku Ko, 4.0, 710, [American (New) | Asian Fusion | Korean], [East Village], 10003, false 
Ramen Misoya, 4.0, 429, [Ramen], [East Village], 10003, false 
S'MAC, 3.5, 1627, [American (Traditional) | Gluten-Free], [East Village], 10003, false 
Risotteria Melotti, 4.5, 60, [Italian | Gluten-Free], [East Village], 10003, false 
Linen Hall, 3.5, 81, [Bars | American (Traditional)], [East Village], 10003, false 
Mamoun's Falafel, 4.0, 783, [Middle Eastern | Falafel], [East Village], 10003, false 
Motorino, 4.0, 685, [Pizza | Italian], [East Village], 10003, false 
Scratcher, 4.0, 104, [Pubs | American (New)], [East Village], 10003, false 
The Grey Dog's Coffee, 4.0, 550, [Coffee & Tea | Breakfast & Brunch | Cafes], [Union Square | Greenwich Village], 10003, false 
Jules Bistro, 4.0, 307, [French | Bars], [East Village], 10003, false 
Momofuku Noodle Bar, 3.5, 2650, [Asian Fusion | Ramen], [East Village], 10003, false 
Streecha Ukrainian Kitchen, 4.5, 53, [Ukrainian], [East Village], 10003, false 
Swift, 4.0, 271, [Restaurants | Bars], [NoHo], 10003, false 
Dorado Tacos, 4.0, 290, [Mexican | Gluten-Free], [Union Square | Greenwich Village], 10003, false 
The Stand Restaurant & Comedy Club, 4.0, 199, [Comedy Clubs | American (New) | Breakfast & Brunch], [Gramercy], 10003, false 
Village Yokocho, 3.5, 535, [Japanese], [East Village], 10003, false 
Sunny and Annie's, 4.5, 205, [Sandwiches | Delis | Grocery], [East Village | Alphabet City], 10003, false 
Boka, 3.5, 896, [Korean], [East Village], 10003, false 
San Marzano Pasta Fresca, 4.0, 38, [Italian], [East Village], 10003, false 
La Maison du Croque Monsieur, 4.0, 103, [Sandwiches | French], [Union Square | Greenwich Village], 10003, false 
Senor Pollo, 4.0, 123, [Latin American | Peruvian], [East Village], 10003, false 
Cooper's Craft & Kitchen, 4.0, 164, [Bars | American (New)], [East Village], 10003, false 
Zen 6, 4.0, 206, [Japanese | Asian Fusion], [East Village], 10003, false 
Oh! Taisho, 3.5, 685, [Japanese], [East Village], 10003, false 
Paul's Da Burger Joint, 4.0, 596, [Burgers], [East Village], 10003, false 
All'onda, 4.0, 118, [Italian], [Union Square | Greenwich Village], 10003, false 
Udon West, 3.5, 419, [Japanese], [East Village], 10003, false 
ABC Cocina, 4.0, 282, [Latin American | Tapas/Small Plates], [Flatiron], 10003, false 
Bareburger, 4.0, 277, [Burgers], [East Village], 10003, false 
Barn Joo, 4.0, 251, [Korean | Gastropubs], [Flatiron], 10003, false 
Panada, 4.0, 28, [Latin American], [Stuyvesant Town | Gramercy], 10003, false 
Lillie's Victorian Bar & Restaurant, 3.5, 652, [Irish | Pubs], [Flatiron | Union Square], 10003, false 
Le Midi Bar & Restaurant, 4.0, 110, [French | Wine Bars], [Union Square | Greenwich Village], 10003, false 
Huertas, 4.0, 58, [Spanish], [East Village], 10003, false 
Guayoyo, 4.0, 209, [Venezuelan], [East Village], 10003, false 
La Cerveceria, 4.0, 336, [Peruvian | Wine Bars | Tapas Bars], [East Village], 10003, false 
Malbec and Tango House, 4.0, 56, [Wine Bars | American (Traditional)], [NoHo], 10003, false 
