The Heath,4.5,90, [American (New)], [Chelsea],10001, false 
Falafel On Broadway,3.5,89, [Middle Eastern | Fast Food], [Harlem],10027, false 
Kissaten Jin,3.5,27, [Japanese | Cafes], [Harlem],10027, false 
Harlem's Floridita,3.5,68, [Cuban | Bars | Music Venues], [Harlem],10027, false 
Olive Tree Deli,4,23, [Delis], [Morningside Heights],10027, false 
Bondurants,4.5,111, [Cocktail Bars | American (New) | Gastropubs], [Upper East Side | Yorkville],10028, false 
Luke's Lobster,4,779, [Seafood], [Upper East Side | Yorkville],10028, false 
Abaleh,4.5,44, [Mediterranean], [Upper East Side | Yorkville],10028, false 
The Simone,5,17, [French], [Upper East Side],10028, false 
Ryan's Daughter,4,139, [Pubs | American (New)], [Upper East Side | Yorkville],10028, false 
Café Sabarsky,4,237, [German | Austrian | Cafes], [Upper East Side],10028, false 
Beyoglu,4,613, [Turkish | Mediterranean], [Upper East Side | Yorkville],10028, false 
The Penrose,4,337, [Gastropubs | Irish], [Upper East Side | Yorkville],10028, false 
Mei-Jin Ramen,4,50, [Ramen], [Upper East Side | Yorkville],10028, false 
Brasserie Magritte,4,92, [Brasseries], [Upper East Side | Yorkville],10028, false 
Francela,4.5,28, [Mediterranean], [Upper East Side | Yorkville],10028, false 
Toloache 82,4,157, [Mexican | American (New)], [Upper East Side],10028, false 
Flex Mussels,4,532, [Seafood | Desserts | Belgian], [Upper East Side | Yorkville],10028, false 
Heidelberg Restaurant,4,357, [German | Bars], [Upper East Side | Yorkville],10028, false 
Hummus Kitchen,4,232, [Mediterranean | Vegetarian | Kosher], [Upper East Side | Yorkville],10028, false 
The Supply House,4,86, [Bars | American (Traditional)], [Upper East Side | Yorkville],10028, false 
Om Restaurant,4,251, [Indian], [Upper East Side | Yorkville],10028, false 
Amura Japanese,4,124, [Japanese], [Upper East Side | Yorkville],10028, false 
Poke,4,268, [Sushi Bars | Japanese], [Upper East Side | Yorkville],10028, false 
Wa Jeal Sichuan Chili House,4,264, [Chinese], [Upper East Side | Yorkville],10028, false 
Cascalote Latin Bistro,4.5,62, [Latin American], [East Harlem],10029, false 
Café Ollin,4.5,222, [Mexican | Latin American], [East Harlem],10029, false 
Damore Winebar & Caffe,4.5,59, [Cafes | Wine Bars], [East Harlem],10029, false 
Rao's,4.5,75, [Italian], [East Harlem],10029, false 
Joy Burger Bar,4,314, [Burgers | Sandwiches], [East Harlem],10029, false 
Earl's Beer & Cheese,4,294, [Bars | Comfort Food | Beer  Wine & Spirits], [East Harlem],10029, false 
Ricardo Steak House,4,333, [Steakhouses], [East Harlem],10029, false 
Absolute Thai,4,35, [Thai], [East Harlem],10029, false 
Taco Mix,4,127, [Mexican], [East Harlem],10029, false 
Milk Burger,4,197, [Burgers | Sandwiches], [East Harlem],10029, false 
Da Capo Aperitivo E Caffè,5,22, [Coffee & Tea | Cafes], [East Harlem],10029, false 
Dave's Gourmet,4.5,30, [Delis | Grocery], [East Harlem],10029, false 
El Caribeno,4.5,19, [Latin American], [East Harlem],10029, false 
Moustache Pitza,4,91, [Middle Eastern], [East Harlem],10029, false 
The Lexington Social,4,103, [Mediterranean | Tapas Bars | Wine Bars], [East Harlem],10029, false 
Amor Cubano,3.5,244, [Cuban], [East Harlem],10029, false 
Lupita's Restaurant,4.5,20, [Mexican], [East Harlem],10029, false 
La Tropezienne Bakery,4.5,39, [Bakeries | French], [East Harlem],10029, false 
Gong Modern Thai Dining,4,135, [Thai], [East Harlem],10029, false 
Cuchifritos,4,63, [Latin American], [East Harlem],10029, false 
Lexington Pizza Parlour,4,41, [Pizza], [East Harlem],10029, false 
Dough Loco,4,117, [American (Traditional) | Coffee & Tea | Breakfast & Brunch], [East Harlem],10029, false 
Falafel Express,4,57, [Falafel], [East Harlem],10029, false 
Nocciola Ristorante,4.5,23, [Italian], [East Harlem],10029, false 
Lechonera El Barrio,4,41, [Latin American | Caribbean], [East Harlem],10029, false 
La Corsa,4,66, [Pizza | Italian], [East Harlem],10029, false 
Abyssinia Ethiopian Restaurant,4.5,61, [Ethiopian], [Harlem],10030, false 
Elsie's Caribbean Catering Company,4.5,87, [Caribbean | Ethnic Food | Caterers], [Harlem],10030, false 
Margie's Red Rose Diner,4,64, [Diners | Soul Food], [Harlem],10030, false 
Manhattanville Coffee,4,58, [Cafes | Coffee & Tea], [Harlem],10030, false 
Queen Sheeba,4,36, [Middle Eastern], [Harlem],10030, false 
Famous Fish Market,4,79, [Seafood], [Harlem],10030, false 
Yatenga French Bistro & Bar,3.5,106, [French], [Harlem],10030, false 
Ponty Bistro,4,25, [French], [Harlem],10030, false 
Londel's Restaurant,3.5,42, [Soul Food | Breakfast & Brunch], [Harlem],10030, false 
Crispy Bamboo Village,4,13, [Asian Fusion], [Harlem],10030, false 
IHOP,3,36, [American (Traditional) | Breakfast & Brunch], [Harlem],10030, false 
Harlem Public,4,331, [American (New) | Pubs], [Harlem],10031, false 
Amsterdam Social,4.5,48, [Tapas/Small Plates | Tapas Bars], [Harlem],10031, false 
Home Sweet Harlem,4,86, [Breakfast & Brunch | Comfort Food | Soup], [Harlem],10031, false 
Trufa,4,144, [American (New)], [Harlem],10031, false 
Yolanda's Tamales,5,10, [Mexican | Food Stands], [Harlem],10031, false 
Taqueria San Pedro,4,39, [Mexican], [Harlem],10031, false 
Mama-K's Soup & Salad,4.5,34, [Salad | Soup], [Harlem],10031, false 
The Grange Bar and Eatery,3.5,183, [Bars | American (New)], [Harlem],10031, false 
Solace Bar and Grill,4,89, [Gastropubs], [Harlem],10031, false 
Geisha Sushi,4.5,37, [Japanese], [Harlem],10031, false 
La Flor De Broadway,4,34, [Sandwiches | Diners | Caribbean], [Harlem],10031, false 
Wat's On Your Plate  Inc.,5,6, [Caribbean], [Harlem],10031, false 
Parlay Cafe,4.5,16, [Cafes], [Harlem],10031, false 
Coccola,4,76, [Italian | Pizza], [Harlem],10031, false 
Anchor Winebar,4,32, [Italian | Cocktail Bars], [Harlem],10031, false 
Tonalli Cafe & Bar,3.5,152, [Italian], [Harlem],10031, false 
Covo Trattoria,3.5,209, [Italian | Pizza], [Harlem],10031, false 
Falafel Tarboosh,4,40, [Falafel], [Harlem],10031, false 
Picante,3.5,161, [Mexican], [Harlem],10031, false 
Grill On the Hill,4,17, [Bars | American (New)], [Harlem],10031, false 
Farafina Cafe & Lounge Harlem,4.5,9, [African | Jazz & Blues | Lounges], [Harlem],10031, false 
Ecuatoriana Restaurant,4,12, [Latin American], [Harlem],10031, false 
Bus Stop Restaurant,3.5,55, [Diners], [Harlem],10031, false 
Margot Restaurant,4.5,72, [Latin American], [Washington Heights],10032, false 
Tasty Deli,4.5,124, [Delis | Sandwiches], [Washington Heights],10032, false 
GoGo-Gi,4,49, [Korean], [Washington Heights],10032, false 
Marcha Cocina,4,90, [Tapas Bars | Tapas/Small Plates], [Washington Heights],10032, false 
Restaurante La Libertad,4,44, [Salvadoran], [Washington Heights],10032, false 
Tung Thong Thai Restaurant,4,77, [Thai], [Washington Heights],10032, false 
La Fiesta,4,50, [Mexican], [Washington Heights],10032, false 
Antika,3.5,173, [Italian | Pizza], [Washington Heights],10032, false 
Las Palmas Deli Restaurant,4,55, [Mexican], [Washington Heights],10032, false 
Heights Tavern,3,169, [American (New)], [Washington Heights],10032, false 
Reme Food Incorporated,4,45, [Diners], [Washington Heights],10032, false 
Empanadas Monumental,4,22, [Latin American], [Washington Heights],10032, false 
La Barca Restaurant,5,4, [Caribbean | Latin American], [Washington Heights],10032, false 
First Choice Chinese Kitchen,3.5,26, [Chinese], [Washington Heights],10032, false 
Coogan's,3,181, [American (Traditional) | Irish | Bars], [Washington Heights],10032, false 
Coral Restaurant,3.5,56, [Donuts | American (New)], [Washington Heights],10032, false 
Wahi Diner,3,76, [American (Traditional) | Diners], [Washington Heights],10032, false 
Shangri-La Restaurant,3.5,35, [Sandwiches | Delis | Asian Fusion], [Washington Heights],10032, false 
Galicia Restaurant,4,14, [Spanish], [Washington Heights],10032, false 
Halal Cart,4.5,6, [Halal | Meat Shops], [Washington Heights],10032, false 
Punta Cana Restaurant,4.5,8, [Latin American], [Washington Heights],10032, false 
Saggio,4,250, [Italian], [Washington Heights],10033, false 
El Malecon Restaurant,4,319, [Latin American | Caribbean], [Washington Heights],10033, false 
Burger Heights,4,83, [Burgers | Ice Cream & Frozen Yogurt], [Washington Heights],10033, false 
Cafe Buunni,4,49, [Cafes], [Washington Heights],10033, false 
Le Chéile,3.5,154, [Irish | Pubs], [Washington Heights],10033, false 
Pick and Eat,4,144, [American (New)], [Washington Heights],10033, false 
Golan Heights,4.5,28, [Middle Eastern | Kosher], [Washington Heights],10033, false 
Manolo Tapas,4,81, [Tapas Bars | Spanish], [Washington Heights],10033, false 
No 1 Chinese Restaurant,4,69, [Chinese], [Washington Heights],10033, false 
Refried Beans Mexican Grill,3.5,112, [Mexican], [Washington Heights],10033, false 
181 Cabrini,3.5,138, [American (New) | Breakfast & Brunch], [Washington Heights],10033, false 
Beans and Vines,4.5,106, [Coffee & Tea | American (New) | Burgers], [Washington Heights | Inwood],10034, false 
Guadalupe,4,222, [Steakhouses | Tex-Mex], [Inwood],10034, false 
Indian Road Cafe,4,301, [Coffee & Tea | American (New) | Bars], [Inwood],10034, false 
G's Coffee Shop,4.5,23, [Mexican | Coffee & Tea | Convenience Stores], [Washington Heights | Inwood],10034, false 
Corcho Wine Room,4,82, [Wine Bars | Tapas Bars], [Washington Heights | Inwood],10034, false 
Patacon Pisao Truck,4.5,50, [Latin American | Food Trucks], [Washington Heights | Inwood],10034, false 
Elsa La Reina Del Chicharron,4,46, [Latin American], [Washington Heights | Inwood],10034, false 
Garden Café,3.5,152, [American (New)], [Inwood],10034, false 
La Marina,3,339, [Bars | American (New)], [Washington Heights],10034, false 
Grandpa's Brick Oven Pizza,3.5,94, [Pizza], [Inwood],10034, false 
District 12,3,137, [Gastropubs | Chicken Wings], [Washington Heights | Inwood],10034, false 
Park View Restaurant,3.5,121, [Diners | Cafes], [Washington Heights | Inwood],10034, false 
Made In Mexico,4,6, [Mexican], [Inwood],10034, false 
Park Terrace Deli,4,21, [Delis], [Inwood],10034, false 
Inwood Thai,3.5,43, [Thai | Vegetarian], [Washington Heights | Inwood],10034, false 
Yummy Thai,3,145, [Thai], [Inwood],10034, false 
Ceniza Restaurant Two,4.5,5, [Spanish | Latin American], [Inwood],10034, false 
Papasito Mexican Grill & Agave Bar,3,160, [Mexican], [Washington Heights | Inwood],10034, false 
Trattoria Inwood,3.5,27, [Italian], ,10034, false 
John's Fried Chicken,4,28, [Food Stands], [Washington Heights | Inwood],10034, false 
Hang Lee Chinese,3.5,19, [Chinese], [Washington Heights | Inwood],10034, false 
Mama Sushi,3,145, [Sushi Bars | Japanese], [Washington Heights | Inwood],10034, false 
Sao,3.5,16, [Brazilian], [Washington Heights | Inwood],10034, false 
Patsy's Pizzeria,4,424, [Pizza | Italian], [East Harlem],10035, false 
El Kallejon,4.5,42, [Tapas Bars], [East Harlem],10035, false 
Mama's Restaurant,4.5,17, [Caribbean], [East Harlem],10035, false 
Spaha Soul,4.5,23, [Soul Food], [East Harlem],10035, false 
Polash,4,110, [Indian | Pakistani], [East Harlem],10035, false 
Ricardo Ocean Grill,4,50, [Seafood | Latin American], [East Harlem],10035, false 
Lechonera La Isla,4.5,12, [Latin American | Puerto Rican], [East Harlem],10035, false 
Island Salad,4,79, [Sandwiches | Salad], [East Harlem],10035, false 
Pipo's Mexican Restaurant,4,16, [Mexican], [East Harlem],10035, false 
Uptown Veg Inc.,4,117, [Juice Bars & Smoothies | Vegetarian | Vegan], [East Harlem],10035, false 
Bea,4,147, [American (New)], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Pio Pio,4,995, [Peruvian], [Hell's Kitchen | Midtown West],10036, false 
Lali Restaurant,4.5,89, [Dominican], [Hell's Kitchen | Midtown West],10036, false 
Carmine's,4,1393, [Italian], [Theater District | Midtown West],10036, false 
The Marshal,4,209, [American (New)], [Hell's Kitchen | Midtown West],10036, false 
Trattoria Trecolori,4,769, [Italian], [Theater District | Midtown West],10036, false 
Print,4,352, [American (New)], [Hell's Kitchen | Midtown West],10036, false 
Becco Restaurant,4,1417, [Italian], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Shake Shack,4,1803, [Burgers | Ice Cream & Frozen Yogurt | American (New)], [Hell's Kitchen | Theater District | Midtown West],10036, false 
At Nine Restaurant & Bar,4,119, [Thai | Cocktail Bars], [Hell's Kitchen | Theater District | Midtown West],10036, false 
La Pulperia,4,212, [Latin American | Seafood | Cocktail Bars], [Hell's Kitchen | Theater District | Midtown West],10036, false 
The Jolly Goat Coffee Bar,5,35, [Coffee & Tea | Cafes | Ice Cream & Frozen Yogurt], [Hell's Kitchen | Midtown West],10036, false 
Landmark Tavern,4,121, [Pubs | American (Traditional)], [Hell's Kitchen | Midtown West],10036, false 
Junior's Restaurant,4,1445, [Diners | American (Traditional) | Breakfast & Brunch], [Theater District | Midtown West],10036, false 
Hourglass Tavern,4,279, [American (Traditional) | Lounges | American (New)], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Margon,4,366, [Cuban], [Theater District | Midtown West],10036, false 
Ootoya,4.5,158, [Japanese], [Theater District | Midtown West],10036, false 
Tony's Di Napoli,4,742, [Italian], [Theater District | Midtown West],10036, false 
Turco Mediterranean Grill,4,196, [Mediterranean | Turkish], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Patzeria Family & Friends,4,256, [Italian], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Gyu-Kaku Japanese BBQ,4,402, [Japanese | Barbeque], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Room Service,3.5,1267, [Thai], [Hell's Kitchen | Theater District | Midtown West],10036, false 
OBAO,4,255, [Vietnamese | Thai | Asian Fusion], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Patzeria Perfect Pizza,4,607, [Pizza | Diners], [Theater District | Midtown West],10036, false 
Hell's Kitchen,4,320, [Mexican], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Shorty's,4,380, [Sandwiches | Cheesesteaks], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Harlem on Fifth,4,27, [Comfort Food | American (Traditional)], [East Harlem],10037, false 
Astor Row Cafe,3.5,116, [Coffee & Tea | Cafes], [Harlem],10037, false 
Manna's Soul Food & Salad Bar,4,24, [Soul Food], [Harlem],10037, false 
Pizza Stop,4,42, [Pizza], [Harlem],10037, false 
Sweet Mama's Soul Food Restaurant & Salad Bar,4.5,14, [Buffets | Soul Food], [Harlem],10037, false 
Jimbo's Hamburger Palace,4,15, [Burgers], [Harlem],10037, false 
Spoonbread Too,3,92, [Southern | Caterers], [Harlem],10037, false 
Island Salad,3.5,44, [Cafes | Sandwiches], [Harlem],10037, false 
Fresh Salt,4,205, [Bars | American (New)], [South Street Seaport],10038, false 
Pisillo Italian Panini,4.5,95, [Italian | Sandwiches], [Financial District],10038, false 
Trading Post,4,100, [Bars | American (New)], [South Street Seaport],10038, false 
Cowgirl Sea Horse,4,306, [Tex-Mex | Seafood], [Financial District],10038, false 
Terri,4,174, [American (New) | Sandwiches | Juice Bars & Smoothies], [Financial District],10038, false 
Fishmarket Restaurant,4,92, [Seafood | Burgers], [South Street Seaport],10038, false 
Blue Spoon Coffee,4.5,80, [Cafes], [Financial District],10038, false 
Nelson Blue,3.5,165, [Gastropubs], [Financial District | South Street Seaport],10038, false 
Melt Shop,4,65, [American (Traditional) | Breakfast & Brunch | Sandwiches], [Financial District],10038, false 
R?ti Mediterranean Grill,4,85, [Mediterranean], [Financial District],10038, false 
Jeremy's Ale House,4,180, [Dive Bars | Seafood], [South Street Seaport],10038, false 
Sandwich House,4,155, [Sandwiches | Italian], [Financial District],10038, false 
BonChon Chicken,3.5,298, [Korean | Chicken Wings], [Financial District],10038, false 
Ryan Maguire's Ale House,4,68, [Pubs | American (Traditional) | Irish], [Financial District],10038, false 
Barbalu Restaurant,4,41, [Italian], [South Street Seaport],10038, false 
Harry's Italian,3.5,279, [Pizza | Italian | Breakfast & Brunch], [Financial District],10038, false 
Go! Go! Curry!,4,72, [Japanese], [Financial District],10038, false 
Potbelly Sandwich Shop,4,143, [Sandwiches], [Financial District],10038, false 
GRK,3.5,180, [Ethnic Food | Greek | Ice Cream & Frozen Yogurt], [Financial District],10038, false 
Charles' Country Pan Fried Chicken,4,137, [Southern | Barbeque | Buffets], [Harlem],10039, false 
La Nomade Restaurant Cafe and Bakery,4,15, [Senegalese], [Harlem],10039, false 
Island Spice and Southern Cuisine,4,23, [Southern], [Harlem],10039, false 
People's Choice,3.5,20, [Caribbean], [Harlem],10039, false 
O'Fishole Seafood,4,7, [Seafood], [Harlem],10039, false 
Yong Sheng,4.5,3, [Chinese], [Harlem],10039, false 
Cachapas y Mas,4,145, [Latin American], [Washington Heights],10040, false 
Locksmith Wine & Burger Bar,4,147, [Wine Bars | Burgers], [Washington Heights],10040, false 
New Leaf Restaurant & Bar,3.5,238, [American (New) | Bars], [Washington Heights],10040, false 
La Cabana Salvadorena,4,43, [Latin American], [Washington Heights],10040, false 
Tacos El Paisa,4,33, [Mexican], [Washington Heights],10040, false 
Maja's Tapas & Bar,4,8, [Spanish], [Washington Heights | Inwood],10040, false 
Buddha Beer Bar,3.5,112, [Bars | American (New)], [Washington Heights],10040, false 
APT 78,3.5,83, [Lounges | Cafes], [Washington Heights],10040, false 
Dyckman Express Restaurant,3.5,36, [Latin American | Caribbean], [Washington Heights | Inwood],10040, false 
809 Sangria Bar & Grill,3.5,65, [Latin American | Spanish | Bars], [Washington Heights],10040, false 
Kennedy Fried Chicken,4,8, [Chicken Wings], [Washington Heights],10040, false 
Riverwalk Bar & Grill,3.5,102, [American (Traditional) | Bars], [Roosevelt Island],10044, false 
Elim Deli Cafe,4.5,24, [Delis], [Upper East Side],10065, false 
Daniel,4.5,906, [French | American (Traditional) | Bars], [Upper East Side],10065, false 
Fatty Fish Restaurant,4,275, [Japanese | Asian Fusion | Sushi Bars], [Upper East Side],10065, false 
Tony 'The Dragon' Dragonas,4.5,74, [Food Stands], [Upper East Side],10065, false 
JoJo,4,395, [American (New) | French], [Upper East Side],10065, false 
Tiella,4,86, [Italian], [Upper East Side],10065, false 
El Porron,4,154, [Spanish | Tapas/Small Plates], [Upper East Side],10065, false 
The Nuaa,4,125, [Thai], [Upper East Side],10065, false 
Marché du Sud,4,106, [French], [Upper East Side],10065, false 
Moti Mahal Delux,4,168, [Indian], [Upper East Side],10065, false 
Yakitori Tori Shin,4,197, [Japanese], [Upper East Side],10065, false 
Serena's Wine Bar Cafe,4,28, [Wine Bars | Cafes], [Upper East Side],10065, false 
Bel Ami,4,59, [French], [Upper East Side],10065, false 
Mon Petit Cafe,3.5,182, [French], [Upper East Side],10065, false 
Fig & Olive,3.5,271, [Italian | Mediterranean | French], [Upper East Side],10065, false 
Honky Tonk Tavern,4,74, [Bars | Tex-Mex | Cajun/Creole], [Upper East Side],10065, false 
Pier i Cafe,4,222, [American (Traditional)], [Upper West Side],10069, false 
Blu Cafe,4,13, [Cafes], [Upper West Side],10069, false 
Communal,4,40, [Salad | Pizza | American (New)], [Upper West Side],10069, false 
Heidi's House,4.5,254, [Comfort Food], [Upper East Side | Yorkville],10075, false 
Uva,4,1075, [Italian], [Upper East Side | Yorkville],10075, false 
Mamagyro,4,180, [Greek], [Upper East Side],10075, false 
The Meatball Shop,3.5,207, [American (Traditional) | Italian], [Upper East Side | Yorkville],10075, false 
Dos Toros Taqueria,4,183, [Mexican], [Upper East Side],10075, false 
Sojourn,4,247, [American (New) | Tapas/Small Plates], [Upper East Side | Yorkville],10075, false 
Yefsi Estiatorio,4,124, [Greek | Mediterranean], [Upper East Side | Yorkville],10075, false 
Caffe Noi,4,126, [Italian | Coffee & Tea | Cafes], [Upper East Side | Yorkville],10075, false 
Atlantic Grill,4,330, [Seafood | Sushi Bars | American (New)], [Upper East Side | Yorkville],10075, false 
Le Moulin a Cafe,4,167, [French | Cafes | Desserts], [Upper East Side | Yorkville],10075, false 
Burger One,4,61, [Burgers | Mexican], [Upper East Side],10075, false 
Brasserie Ruhlmann,3.5,133, [French | Brasseries], [Midtown West],10111, false 
La Tarte Flambée,4.5,264, [French | Breakfast & Brunch | Desserts], [Upper East Side | Yorkville],10128, false 
Drunken Munkey NYC,4.5,138, [Indian | Cocktail Bars], [Upper East Side | Yorkville],10128, false 
Pio Pio,4,502, [Latin American | Peruvian], [Upper East Side | Yorkville],10128, false 
Il Salumaio,4.5,41, [American (New) | Italian], [Upper East Side | Yorkville],10128, false 
Frere de Lys,4.5,50, [French | Desserts | Breakfast & Brunch], [Upper East Side | Yorkville],10128, false 
DTUT,4,149, [Bars | Cafes], [Upper East Side | Yorkville],10128, false 
International Wings Factory,4.5,97, [Chicken Wings | Burgers | Sandwiches], [Upper East Side | Yorkville],10128, false 
Nick's Pizza,4,280, [Italian | Pizza], [Upper East Side | Yorkville],10128, false 
Shake Shack,4,894, [Fast Food | Burgers], [Upper East Side],10128, false 
AU JUS,4.5,80, [Sandwiches | Salad | Comfort Food], [Upper East Side | Yorkville],10128, false 
The Writing Room,4,119, [American (New)], [Upper East Side | Yorkville],10128, false 
Table d'Hôte,4,80, [French], [Upper East Side],10128, false 
Cafe D'Alsace,4,568, [French | Breakfast & Brunch | Sandwiches], [Upper East Side | Yorkville],10128, false 
Vinus and Marc,4.5,66, [Breakfast & Brunch | Cocktail Bars], [Upper East Side | Yorkville],10128, false 
Noodle Fun,4.5,31, [Chinese], [Upper East Side | Yorkville],10128, false 
Sfoglia Restaurant,4,171, [Italian], [Upper East Side],10128, false 
Sarabeth's,3.5,362, [American (Traditional) | Breakfast & Brunch], [Upper East Side],10128, false 
Naruto Ramen,3.5,486, [Ramen], [Upper East Side | Yorkville],10128, false 
Ichiro,4,216, [Sushi Bars | Japanese], [Upper East Side | Yorkville],10128, false 
Vietnaam,4,85, [Vietnamese], [Upper East Side | Yorkville],10128, false 
Third Avenue Ale House,4,127, [Pubs | American (New)], [Upper East Side | Yorkville],10128, false 
Pinocchio Ristorante,4,122, [Italian], [Upper East Side | Yorkville],10128, false 
San Matteo Pizza and Espresso Bar,4,217, [Pizza], [Upper East Side | Yorkville],10128, false 
Merchants River House,3.5,139, [American (Traditional)], [Battery Park],10280, false 
Southwest NY,3,229, [Tex-Mex | Mexican | American (Traditional)], [Battery Park],10280, false 
Hudson Eats At Brookfield Place,4.5,53, [Food Court], [Battery Park],10281, false 
Dig Inn Seasonal Market,4.5,20, [Juice Bars & Smoothies | American (Traditional)], [Battery Park],10281, false 
Mighty Quinn's Barbeque,4,37, [Barbeque], [Battery Park],10281, false 
Umami Burger,3.5,52, [Burgers], [Battery Park],10281, false 
Blue Ribbon Sushi Bar,4,10, [Sushi Bars], [Battery Park],10281, false 
Little Muenster,4,13, [American (New)], [Battery Park],10281, false 
PJ Clarke's on the Hudson,2.5,219, [American (Traditional) | Bars], [Financial District],10281, false 
P.J. Clarke's,3.5,7, [Restaurants], [Battery Park],10281, false 
Skinny Pizza,3,14, [Pizza], [Battery Park],10281, false 
Num Pang Sandwich Shop,3.5,32, [Cambodian | Sandwiches], [Battery Park],10281, false 
Casa Masa,3,4, [Mexican], [Battery Park],10281, false 
Tartinery,3,12, [French], [Battery Park],10281, false 
Digg Inn Seasonal Market,5,2, [American (Traditional)], [Battery Park],10281, false 
Kimchi Taco,3,195, [Korean | Food Trucks | Mexican], [Financial District],10281, false 
Olive's,4,8, [Coffee & Tea | Breakfast & Brunch | Bagels], [Battery Park],10281, false 
Chop't Creative Salad Company,3.5,7, [Salad], [Battery Park],10281, false 
North End Grill,4,183, [American (New)], [Battery Park],10282, false 
Shake Shack,4,532, [Burgers | Fast Food], [Battery Park],10282, false 
Blue Smoke,3.5,212, [Southern | Barbeque], [Battery Park],10282, false 
Bolivian Llama Party,5,28, [American (Traditional)], [DUMBO],11201, false 
Siggy's Good Food,4,273, [American (New) | Mediterranean], [Brooklyn Heights],11201, false 
Juliana's Pizza,4.5,450, [Pizza | American (Traditional)], [DUMBO],11201, false 
The River Café,4,458, [American (New)], [DUMBO],11201, false 
Los Papi's,4,35, [Latin American], [Vinegar Hill],11201, false 
Noodle Pudding,4,305, [Italian], [Brooklyn Heights],11201, false 
Luke's Lobster,4,65, [Seafood], [DUMBO],11201, false 
Forno Rosso Italian Kitchen & Bar,4.5,68, [Italian | Pizza | Wine Bars], [Downtown Brooklyn],11201, false 
Grimaldi's,4,3343, [Pizza], [DUMBO],11201, false 
AlMar,4,152, [Italian], [DUMBO],11201, false 
Jack the Horse Tavern,4,242, [American (New)], [Brooklyn Heights],11201, false 
Iron Chef House,4,218, [Sushi Bars], [Brooklyn Heights],11201, false 
Vinegar Hill House,3.5,422, [American (New)], [Vinegar Hill],11201, false 
Golden Fried Dumpling,4,175, [Chinese], [Downtown Brooklyn],11201, false 
Henry's End,4,212, [American (New)], [Brooklyn Heights],11201, false 
Shake Shack,4,478, [Burgers | Ice Cream & Frozen Yogurt], [Brooklyn Heights | Downtown Brooklyn],11201, false 
Sottocasa,4.5,267, [Pizza | Italian], [Cobble Hill | Boerum Hill],11201, false 
Two 8 Two,4,331, [Burgers | Bars], [Cobble Hill | Boerum Hill],11201, false 
Iris Cafe,4,213, [Cafes], [Brooklyn Heights],11201, false 
Tutt Cafe,4,109, [Middle Eastern], [Brooklyn Heights],11201, false 
Atrium Dumbo,4,133, [American (New) | French], [DUMBO],11201, false 
Piz-zetta,4.5,53, [Italian | Pizza], [Brooklyn Heights],11201, false 
Hanco's,4,383, [Vietnamese | Sandwiches | Bubble Tea], [Cobble Hill | Boerum Hill],11201, false 
Sociale,3.5,89, [Italian], [Brooklyn Heights],11201, false 
The Steel Cart,4.5,20, [Sandwiches | Food Stands | Food Trucks], [DUMBO],11201, false 
Don Nico's,4.5,27, [Mexican | Food Stands], [Downtown Brooklyn],11201, false 
Yemen Cafe,4,141, [Middle Eastern | Arabian], [Cobble Hill | Brooklyn Heights],11201, false 
Table 87,4,75, [American (New) | Pizza | Italian], [Cobble Hill | Brooklyn Heights],11201, false 
Colonie,4,271, [American (New) | Bars], [Brooklyn Heights],11201, false 
Dellarocco's Brick Oven Pizza,4,103, [Pizza | Italian], [Brooklyn Heights],11201, false 
Pollo D' Oro,4,33, [Peruvian], [Downtown Brooklyn],11201, false 
Clark's Restaurant,4,157, [Diners | American (New)], [Brooklyn Heights],11201, false 
Cranberry's,4,66, [Bakeries | Coffee & Tea | Sandwiches], [Brooklyn Heights],11201, false 
Smashburger,4,182, [Burgers], [Fort Greene],11201, false 
Chez Moi,4,130, [French], [Cobble Hill | Brooklyn Heights],11201, false 
Superfine,3.5,259, [Mediterranean | Bars], [DUMBO],11201, false 
Caffe E Vino,4,203, [Italian], [Fort Greene],11201, false 
Vegetarian Ginger,4,129, [Vegan | Kosher], [Brooklyn Heights],11201, false 
Joya,4,777, [Thai], [Cobble Hill],11201, false 
Ganso,3.5,334, [Japanese], [Downtown Brooklyn | Boerum Hill],11201, false 
China Restaurant,4.5,22, [Chinese], [East Flatbush],11203, false 
Bake & Things,4,34, [Caribbean], [East Flatbush],11203, false 
Island Burger,3.5,49, [Burgers], [East Flatbush],11203, false 
Mama Louisa's Hero Shop,4.5,29, [Grocery | Delis], [Prospect Lefferts Gardens | Wingate],11203, false 
Fun City Steamed Seafood,3.5,21, [Seafood], [East Flatbush],11203, false 
Footprints Cafe,3,238, [Caribbean], [East Flatbush],11203, false 
Fishnet,4,9, [Fish & Chips], [East Flatbush],11203, false 
Super Wings,3.5,23, [Chicken Wings | Caribbean | Ethnic Food], [East Flatbush],11203, false 
C & J Jamaican Restaurant and Bakery,3.5,39, [Bakeries | Caribbean], [East Flatbush],11203, false 
