The Heath,4.5,90, [American (New)], [Chelsea],10001, false 
Crispy Bamboo Village,4,13, [Asian Fusion], [Harlem],10030, false 
IHOP,3,36, [American (Traditional) | Breakfast & Brunch], [Harlem],10030, false 
Polanco Restaurant & Barbecue,3.5,7, [Spanish | Barbeque], [Harlem],10030, false 
Little Ochie Jamaican Cuisine,4.5,7, [Caribbean], [Harlem],10030, false 
Lil' Bites Cafe,3,29, [Coffee & Tea | Cafes], [Harlem],10030, false 
Hyacinth's Haven,5,4, [Bars | American (New) | Cafes], [Harlem],10030, false 
Jacob Restaurant,3.5,41, [Buffets | Soul Food], [Harlem],10030, false 
Harlem Public,4,331, [American (New) | Pubs], [Harlem],10031, false 
Amsterdam Social,4.5,48, [Tapas/Small Plates | Tapas Bars], [Harlem],10031, false 
Home Sweet Harlem,4,86, [Breakfast & Brunch | Comfort Food | Soup], [Harlem],10031, false 
Trufa,4,144, [American (New)], [Harlem],10031, false 
Yolanda's Tamales,5,10, [Mexican | Food Stands], [Harlem],10031, false 
Taqueria San Pedro,4,39, [Mexican], [Harlem],10031, false 
Mama-K's Soup & Salad,4.5,34, [Salad | Soup], [Harlem],10031, false 
The Grange Bar and Eatery,3.5,183, [Bars | American (New)], [Harlem],10031, false 
Solace Bar and Grill,4,89, [Gastropubs], [Harlem],10031, false 
Geisha Sushi,4.5,37, [Japanese], [Harlem],10031, false 
La Flor De Broadway,4,34, [Sandwiches | Diners | Caribbean], [Harlem],10031, false 
Wat's On Your Plate  Inc.,5,6, [Caribbean], [Harlem],10031, false 
Parlay Cafe,4.5,16, [Cafes], [Harlem],10031, false 
Coccola,4,76, [Italian | Pizza], [Harlem],10031, false 
Anchor Winebar,4,32, [Italian | Cocktail Bars], [Harlem],10031, false 
Tonalli Cafe & Bar,3.5,152, [Italian], [Harlem],10031, false 
Covo Trattoria,3.5,209, [Italian | Pizza], [Harlem],10031, false 
Falafel Tarboosh,4,40, [Falafel], [Harlem],10031, false 
Picante,3.5,161, [Mexican], [Harlem],10031, false 
Grill On the Hill,4,17, [Bars | American (New)], [Harlem],10031, false 
Farafina Cafe & Lounge Harlem,4.5,9, [African | Jazz & Blues | Lounges], [Harlem],10031, false 
Ecuatoriana Restaurant,4,12, [Latin American], [Harlem],10031, false 
Bus Stop Restaurant,3.5,55, [Diners], [Harlem],10031, false 
La Cocinita Latina,3.5,42, [Latin American], [Harlem],10031, false 
Texas Star,4.5,9, [Southern | Sandwiches], [Harlem],10031, false 
Santiago Deli,4,16, [Delis], [Harlem],10031, false 
Nice Tamale Lady,5,5, [Food Stands | Mexican], [Harlem],10031, false 
P&M Classic Pizza & Restaurant,3.5,35, [Pizza], [Harlem],10031, false 
137 Broadway Chinese Restaurant,4,12, [Chinese], [Harlem],10031, false 
Rain II,4,16, [Thai], [Washington Heights],10031, false 
Riverbank Grill,3.5,11, [American (Traditional)], ,10031, false 
Margot Restaurant,4.5,72, [Latin American], [Washington Heights],10032, false 
Tasty Deli,4.5,124, [Delis | Sandwiches], [Washington Heights],10032, false 
GoGo-Gi,4,49, [Korean], [Washington Heights],10032, false 
Marcha Cocina,4,90, [Tapas Bars | Tapas/Small Plates], [Washington Heights],10032, false 
Restaurante La Libertad,4,44, [Salvadoran], [Washington Heights],10032, false 
Tung Thong Thai Restaurant,4,77, [Thai], [Washington Heights],10032, false 
La Fiesta,4,50, [Mexican], [Washington Heights],10032, false 
Antika,3.5,173, [Italian | Pizza], [Washington Heights],10032, false 
Las Palmas Deli Restaurant,4,55, [Mexican], [Washington Heights],10032, false 
Heights Tavern,3,169, [American (New)], [Washington Heights],10032, false 
Reme Food Incorporated,4,45, [Diners], [Washington Heights],10032, false 
Empanadas Monumental,4,22, [Latin American], [Washington Heights],10032, false 
La Barca Restaurant,5,4, [Caribbean | Latin American], [Washington Heights],10032, false 
First Choice Chinese Kitchen,3.5,26, [Chinese], [Washington Heights],10032, false 
Coogan's,3,181, [American (Traditional) | Irish | Bars], [Washington Heights],10032, false 
Coral Restaurant,3.5,56, [Donuts | American (New)], [Washington Heights],10032, false 
Wahi Diner,3,76, [American (Traditional) | Diners], [Washington Heights],10032, false 
Shangri-La Restaurant,3.5,35, [Sandwiches | Delis | Asian Fusion], [Washington Heights],10032, false 
Galicia Restaurant,4,14, [Spanish], [Washington Heights],10032, false 
Halal Cart,4.5,6, [Halal | Meat Shops], [Washington Heights],10032, false 
Punta Cana Restaurant,4.5,8, [Latin American], [Washington Heights],10032, false 
Sunrise Grill Jamaican Truck,4,10, [Caribbean | Food Stands], [Washington Heights],10032, false 
Taco Mix,4.5,5, [Mexican], [Washington Heights],10032, false 
Wimpy's III,4,12, [Breakfast & Brunch | Burgers], [Washington Heights],10032, false 
Taszo Espresso Bar,4,85, [Cafes | Coffee & Tea], [Washington Heights],10032, false 
Dallas BBQ,3,119, [Barbeque], [Washington Heights],10032, false 
Elsa La Reina Del Chicharron,4,6, [Latin American], [Washington Heights],10032, false 
Jou Jou,3,79, [Coffee & Tea | American (Traditional) | Sandwiches], [Washington Heights],10032, false 
Empire Szechuan Noodle House,3,78, [Chinese], [Washington Heights],10032, false 
Tamale Guy,4,6, [Mexican | Food Stands], [Washington Heights],10032, false 
Tu Sabor Latino,3.5,14, [Latin American], [Washington Heights],10032, false 
Koronet Pizza,3.5,30, [Pizza], [Washington Heights],10032, false 
Saggio,4,250, [Italian], [Washington Heights],10033, false 
El Malecon Restaurant,4,319, [Latin American | Caribbean], [Washington Heights],10033, false 
Burger Heights,4,83, [Burgers | Ice Cream & Frozen Yogurt], [Washington Heights],10033, false 
Cafe Buunni,4,49, [Cafes], [Washington Heights],10033, false 
Le Chéile,3.5,154, [Irish | Pubs], [Washington Heights],10033, false 
Pick and Eat,4,144, [American (New)], [Washington Heights],10033, false 
Golan Heights,4.5,28, [Middle Eastern | Kosher], [Washington Heights],10033, false 
Manolo Tapas,4,81, [Tapas Bars | Spanish], [Washington Heights],10033, false 
No 1 Chinese Restaurant,4,69, [Chinese], [Washington Heights],10033, false 
Refried Beans Mexican Grill,3.5,112, [Mexican], [Washington Heights],10033, false 
181 Cabrini,3.5,138, [American (New) | Breakfast & Brunch], [Washington Heights],10033, false 
El Floridita,3.5,41, [Cuban], [Washington Heights],10033, false 
Vicky's,4,29, [Coffee & Tea | Diners], [Washington Heights],10033, false 
La Casa Del Mofongo,3.5,180, [Latin American], [Washington Heights],10033, false 
Beans and Vines,4.5,106, [Coffee & Tea | American (New) | Burgers], [Washington Heights | Inwood],10034, false 
Guadalupe,4,222, [Steakhouses | Tex-Mex], [Inwood],10034, false 
Indian Road Cafe,4,301, [Coffee & Tea | American (New) | Bars], [Inwood],10034, false 
G's Coffee Shop,4.5,23, [Mexican | Coffee & Tea | Convenience Stores], [Washington Heights | Inwood],10034, false 
Corcho Wine Room,4,82, [Wine Bars | Tapas Bars], [Washington Heights | Inwood],10034, false 
Patacon Pisao Truck,4.5,50, [Latin American | Food Trucks], [Washington Heights | Inwood],10034, false 
Elsa La Reina Del Chicharron,4,46, [Latin American], [Washington Heights | Inwood],10034, false 
Garden Café,3.5,152, [American (New)], [Inwood],10034, false 
La Marina,3,339, [Bars | American (New)], [Washington Heights],10034, false 
Grandpa's Brick Oven Pizza,3.5,94, [Pizza], [Inwood],10034, false 
District 12,3,137, [Gastropubs | Chicken Wings], [Washington Heights | Inwood],10034, false 
Park View Restaurant,3.5,121, [Diners | Cafes], [Washington Heights | Inwood],10034, false 
Made In Mexico,4,6, [Mexican], [Inwood],10034, false 
Park Terrace Deli,4,21, [Delis], [Inwood],10034, false 
Inwood Thai,3.5,43, [Thai | Vegetarian], [Washington Heights | Inwood],10034, false 
Yummy Thai,3,145, [Thai], [Inwood],10034, false 
Ceniza Restaurant Two,4.5,5, [Spanish | Latin American], [Inwood],10034, false 
Papasito Mexican Grill & Agave Bar,3,160, [Mexican], [Washington Heights | Inwood],10034, false 
Trattoria Inwood,3.5,27, [Italian], ,10034, false 
John's Fried Chicken,4,28, [Food Stands], [Washington Heights | Inwood],10034, false 
Hang Lee Chinese,3.5,19, [Chinese], [Washington Heights | Inwood],10034, false 
Mama Sushi,3,145, [Sushi Bars | Japanese], [Washington Heights | Inwood],10034, false 
Sao,3.5,16, [Brazilian], [Washington Heights | Inwood],10034, false 
Junior's Tacos,3.5,13, [Tex-Mex | Mexican], [Inwood],10034, false 
Pizza Palace,4,49, [Pizza], [Washington Heights],10034, false 
Caña y Cafe,3,53, [Latin American | Lounges], [Inwood],10034, false 
La Nueva Espana,3,35, [Latin American], [Washington Heights | Inwood],10034, false 
Genesis,3.5,8, [Latin American], [Washington Heights | Inwood],10034, false 
Cloisters Deli,4.5,2, [American (Traditional) | Specialty Food], [Washington Heights],10034, false 
U Like,3,31, [Chinese], [Washington Heights | Inwood],10034, false 
Lotus Express,3.5,9, [Chinese], [Washington Heights | Inwood],10034, false 
Capitol Restaurant,3,20, [Diners], [Washington Heights | Inwood],10034, false 
Cafe Tabaco & Ron,3,39, [Latin American], [Inwood],10034, false 
Jimbo's Hamburger Palace,3.5,11, [Burgers], [Washington Heights],10034, false 
Patrick's,4,5, [American (Traditional)], [Washington Heights | Inwood],10034, false 
El Lina Restaurant,4,4, [Caribbean], [Washington Heights | Inwood],10034, false 
Jimbo's Hamburger Palace,3.5,5, [Burgers], [Washington Heights | Inwood],10034, false 
Carreon Bakery and Deli,4.5,5, [Bakeries | Bagels | Delis], [Inwood],10034, false 
Patsy's Pizzeria,4,424, [Pizza | Italian], [East Harlem],10035, false 
El Kallejon,4.5,42, [Tapas Bars], [East Harlem],10035, false 
Mama's Restaurant,4.5,17, [Caribbean], [East Harlem],10035, false 
Spaha Soul,4.5,23, [Soul Food], [East Harlem],10035, false 
Polash,4,110, [Indian | Pakistani], [East Harlem],10035, false 
Ricardo Ocean Grill,4,50, [Seafood | Latin American], [East Harlem],10035, false 
Lechonera La Isla,4.5,12, [Latin American | Puerto Rican], [East Harlem],10035, false 
Island Salad,4,79, [Sandwiches | Salad], [East Harlem],10035, false 
Pipo's Mexican Restaurant,4,16, [Mexican], [East Harlem],10035, false 
Uptown Veg Inc.,4,117, [Juice Bars & Smoothies | Vegetarian | Vegan], [East Harlem],10035, false 
Charlie's Place,4,45, [Sushi Bars | Japanese], [East Harlem],10035, false 
Armonie,3.5,39, [Pizza | Italian], [East Harlem],10035, false 
A Taste Of Seafood,3.5,52, [Seafood | Soul Food], [East Harlem],10035, false 
Perkins Restaurant & Bakery,4,25, [Bakeries | American (New) | Breakfast & Brunch], [East Harlem],10035, false 
Bea,4,147, [American (New)], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Pio Pio,4,995, [Peruvian], [Hell's Kitchen | Midtown West],10036, false 
Lali Restaurant,4.5,89, [Dominican], [Hell's Kitchen | Midtown West],10036, false 
Carmine's,4,1393, [Italian], [Theater District | Midtown West],10036, false 
The Marshal,4,209, [American (New)], [Hell's Kitchen | Midtown West],10036, false 
Trattoria Trecolori,4,769, [Italian], [Theater District | Midtown West],10036, false 
Print,4,352, [American (New)], [Hell's Kitchen | Midtown West],10036, false 
Becco Restaurant,4,1417, [Italian], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Shake Shack,4,1803, [Burgers | Ice Cream & Frozen Yogurt | American (New)], [Hell's Kitchen | Theater District | Midtown West],10036, false 
At Nine Restaurant & Bar,4,119, [Thai | Cocktail Bars], [Hell's Kitchen | Theater District | Midtown West],10036, false 
La Pulperia,4,212, [Latin American | Seafood | Cocktail Bars], [Hell's Kitchen | Theater District | Midtown West],10036, false 
The Jolly Goat Coffee Bar,5,35, [Coffee & Tea | Cafes | Ice Cream & Frozen Yogurt], [Hell's Kitchen | Midtown West],10036, false 
Landmark Tavern,4,121, [Pubs | American (Traditional)], [Hell's Kitchen | Midtown West],10036, false 
Junior's Restaurant,4,1445, [Diners | American (Traditional) | Breakfast & Brunch], [Theater District | Midtown West],10036, false 
Hourglass Tavern,4,279, [American (Traditional) | Lounges | American (New)], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Margon,4,366, [Cuban], [Theater District | Midtown West],10036, false 
Ootoya,4.5,158, [Japanese], [Theater District | Midtown West],10036, false 
Tony's Di Napoli,4,742, [Italian], [Theater District | Midtown West],10036, false 
Turco Mediterranean Grill,4,196, [Mediterranean | Turkish], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Patzeria Family & Friends,4,256, [Italian], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Gyu-Kaku Japanese BBQ,4,402, [Japanese | Barbeque], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Room Service,3.5,1267, [Thai], [Hell's Kitchen | Theater District | Midtown West],10036, false 
OBAO,4,255, [Vietnamese | Thai | Asian Fusion], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Patzeria Perfect Pizza,4,607, [Pizza | Diners], [Theater District | Midtown West],10036, false 
Hell's Kitchen,4,320, [Mexican], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Shorty's,4,380, [Sandwiches | Cheesesteaks], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Joe Allen,4,170, [American (Traditional)], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Xi'an Famous Foods,4,395, [Chinese | Burgers | Sandwiches], [Midtown West],10036, false 
Riposo 46,4,236, [Wine Bars | Italian], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Etcetera Etcetera,4,227, [Italian], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Nino's 46,4,311, [Italian | Wine Bars | Gluten-Free], [Midtown West],10036, false 
46 St Stationhouse,4,31, [Gastropubs | American (New)], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Qi Bangkok Eatery,3.5,610, [Asian Fusion | Thai], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Hell's Chicken,4,117, [Chicken Wings], [Hell's Kitchen | Midtown West],10036, false 
Taqueria Tehuitzingo,4,51, [Mexican], [Hell's Kitchen | Theater District | Midtown West],10036, false 
Harlem on Fifth,4,27, [Comfort Food | American (Traditional)], [East Harlem],10037, false 
Astor Row Cafe,3.5,116, [Coffee & Tea | Cafes], [Harlem],10037, false 
Manna's Soul Food & Salad Bar,4,24, [Soul Food], [Harlem],10037, false 
Pizza Stop,4,42, [Pizza], [Harlem],10037, false 
Sweet Mama's Soul Food Restaurant & Salad Bar,4.5,14, [Buffets | Soul Food], [Harlem],10037, false 
Jimbo's Hamburger Palace,4,15, [Burgers], [Harlem],10037, false 
Spoonbread Too,3,92, [Southern | Caterers], [Harlem],10037, false 
Island Salad,3.5,44, [Cafes | Sandwiches], [Harlem],10037, false 
African American Best Food Inc,4.5,3, [South African], [Harlem],10037, false 
JG's on Madison,4,4, [American (Traditional) | Breakfast & Brunch | Fish & Chips], [East Harlem],10037, false 
Fresh Salt,4,205, [Bars | American (New)], [South Street Seaport],10038, false 
Pisillo Italian Panini,4.5,95, [Italian | Sandwiches], [Financial District],10038, false 
Trading Post,4,100, [Bars | American (New)], [South Street Seaport],10038, false 
Cowgirl Sea Horse,4,306, [Tex-Mex | Seafood], [Financial District],10038, false 
Terri,4,174, [American (New) | Sandwiches | Juice Bars & Smoothies], [Financial District],10038, false 
Fishmarket Restaurant,4,92, [Seafood | Burgers], [South Street Seaport],10038, false 
Blue Spoon Coffee,4.5,80, [Cafes], [Financial District],10038, false 
Nelson Blue,3.5,165, [Gastropubs], [Financial District | South Street Seaport],10038, false 
Melt Shop,4,65, [American (Traditional) | Breakfast & Brunch | Sandwiches], [Financial District],10038, false 
R?ti Mediterranean Grill,4,85, [Mediterranean], [Financial District],10038, false 
Jeremy's Ale House,4,180, [Dive Bars | Seafood], [South Street Seaport],10038, false 
Sandwich House,4,155, [Sandwiches | Italian], [Financial District],10038, false 
BonChon Chicken,3.5,298, [Korean | Chicken Wings], [Financial District],10038, false 
Ryan Maguire's Ale House,4,68, [Pubs | American (Traditional) | Irish], [Financial District],10038, false 
Barbalu Restaurant,4,41, [Italian], [South Street Seaport],10038, false 
Harry's Italian,3.5,279, [Pizza | Italian | Breakfast & Brunch], [Financial District],10038, false 
Go! Go! Curry!,4,72, [Japanese], [Financial District],10038, false 
Potbelly Sandwich Shop,4,143, [Sandwiches], [Financial District],10038, false 
GRK,3.5,180, [Ethnic Food | Greek | Ice Cream & Frozen Yogurt], [Financial District],10038, false 
The Paris Cafe,3.5,97, [Irish | Gastropubs | Burgers], [South Street Seaport],10038, false 
Fields Good Chicken,3.5,36, [Salad | American (New) | Sandwiches], [Financial District],10038, false 
Brasserie Les Halles,3.5,515, [French | Steakhouses], [Financial District],10038, false 
Suteishi,4,234, [Japanese | Sushi Bars], [Financial District | South Street Seaport],10038, false 
Tres Carnes,3.5,75, [Tex-Mex | Mexican], [Financial District],10038, false 
Giardino D'Oro,4,39, [Italian], [Financial District],10038, false 
Mooncake Foods,3.5,53, [Asian Fusion | Chinese], [Financial District],10038, false 
Alfanoose Middle Eastern Restaurant,3.5,191, [Lebanese | Mediterranean], [Financial District],10038, false 
Open Door Gastropub,3.5,127, [Gastropubs | American (New)], [Financial District],10038, false 
RAMEN.Co By Keizo Shimamoto,3,114, [Japanese], [Financial District],10038, false 
Squire's Diner,3.5,57, [Diners], [Financial District],10038, false 
Wafels & Dinges,4.5,31, [American (New) | Food Trucks], [South Street Seaport],10038, false 
Nicky's Vietnamese Sandwiches,3.5,134, [Vietnamese | Sandwiches], [Financial District],10038, false 
Charles' Country Pan Fried Chicken,4,137, [Southern | Barbeque | Buffets], [Harlem],10039, false 
La Nomade Restaurant Cafe and Bakery,4,15, [Senegalese], [Harlem],10039, false 
Island Spice and Southern Cuisine,4,23, [Southern], [Harlem],10039, false 
People's Choice,3.5,20, [Caribbean], [Harlem],10039, false 
O'Fishole Seafood,4,7, [Seafood], [Harlem],10039, false 
Yong Sheng,4.5,3, [Chinese], [Harlem],10039, false 
Jing Hui,3.5,7, [Chinese], [Harlem],10039, false 
Hot Pot Under De Tree,5,1, [Caribbean], [Harlem],10039, false 
Cachapas y Mas,4,145, [Latin American], [Washington Heights],10040, false 
Locksmith Wine & Burger Bar,4,147, [Wine Bars | Burgers], [Washington Heights],10040, false 
New Leaf Restaurant & Bar,3.5,238, [American (New) | Bars], [Washington Heights],10040, false 
La Cabana Salvadorena,4,43, [Latin American], [Washington Heights],10040, false 
Tacos El Paisa,4,33, [Mexican], [Washington Heights],10040, false 
Maja's Tapas & Bar,4,8, [Spanish], [Washington Heights | Inwood],10040, false 
Buddha Beer Bar,3.5,112, [Bars | American (New)], [Washington Heights],10040, false 
APT 78,3.5,83, [Lounges | Cafes], [Washington Heights],10040, false 
Dyckman Express Restaurant,3.5,36, [Latin American | Caribbean], [Washington Heights | Inwood],10040, false 
809 Sangria Bar & Grill,3.5,65, [Latin American | Spanish | Bars], [Washington Heights],10040, false 
Kennedy Fried Chicken,4,8, [Chicken Wings], [Washington Heights],10040, false 
Maranelo Trattoria,4,7, [Cocktail Bars | Italian], [Washington Heights],10040, false 
Italian Pizza,4.5,7, [Food Delivery Services | Pizza], [Washington Heights],10040, false 
Grito Mexican Grill,4,15, [Mexican], [Washington Heights],10040, false 
Q'Kachapa,4,5, [Latin American], [Washington Heights],10040, false 
Parada Maimón,3.5,6, [Latin American], [Washington Heights],10040, false 
Taqueria Los Jarritos,4,15, [Mexican], [Washington Heights],10040, false 
Tequila Mexican Bar & Grill,3,15, [Mexican], [Washington Heights],10040, false 
Tequila Mexican Bar and Grill,3,23, [Mexican], [Washington Heights],10040, false 
Green Naturally On Grill,2.5,25, [Vegetarian | Sandwiches | Salad], [Washington Heights],10040, false 
Riverwalk Bar & Grill,3.5,102, [American (Traditional) | Bars], [Roosevelt Island],10044, false 
Elim Deli Cafe,4.5,24, [Delis], [Upper East Side],10065, false 
Daniel,4.5,906, [French | American (Traditional) | Bars], [Upper East Side],10065, false 
Fatty Fish Restaurant,4,275, [Japanese | Asian Fusion | Sushi Bars], [Upper East Side],10065, false 
Tony 'The Dragon' Dragonas,4.5,74, [Food Stands], [Upper East Side],10065, false 
JoJo,4,395, [American (New) | French], [Upper East Side],10065, false 
Tiella,4,86, [Italian], [Upper East Side],10065, false 
El Porron,4,154, [Spanish | Tapas/Small Plates], [Upper East Side],10065, false 
The Nuaa,4,125, [Thai], [Upper East Side],10065, false 
Marché du Sud,4,106, [French], [Upper East Side],10065, false 
Moti Mahal Delux,4,168, [Indian], [Upper East Side],10065, false 
Yakitori Tori Shin,4,197, [Japanese], [Upper East Side],10065, false 
Serena's Wine Bar Cafe,4,28, [Wine Bars | Cafes], [Upper East Side],10065, false 
Bel Ami,4,59, [French], [Upper East Side],10065, false 
Mon Petit Cafe,3.5,182, [French], [Upper East Side],10065, false 
Fig & Olive,3.5,271, [Italian | Mediterranean | French], [Upper East Side],10065, false 
Honky Tonk Tavern,4,74, [Bars | Tex-Mex | Cajun/Creole], [Upper East Side],10065, false 
Bistro Chat Noir,4,110, [French], [Upper East Side],10065, false 
Felice 64,3.5,142, [Wine Bars | Italian], [Upper East Side],10065, false 
Ahana,4,36, [Japanese | Chinese | Thai], [Upper East Side],10065, false 
Sutton Pizzeria,4,39, [Pizza], [Upper East Side],10065, false 
Le Pain Quotidien,3.5,111, [Breakfast & Brunch | Coffee & Tea | Belgian], [Upper East Side],10065, false 
Bistro 61,3.5,104, [French], [Upper East Side],10065, false 
Golosi,4,38, [Italian], [Upper East Side],10065, false 
Sel & Poivre,3.5,68, [French | Mediterranean | Brasseries], [Upper East Side],10065, false 
Pier i Cafe,4,222, [American (Traditional)], [Upper West Side],10069, false 
Blu Cafe,4,13, [Cafes], [Upper West Side],10069, false 
Communal,4,40, [Salad | Pizza | American (New)], [Upper West Side],10069, false 
Heidi's House,4.5,254, [Comfort Food], [Upper East Side | Yorkville],10075, false 
Uva,4,1075, [Italian], [Upper East Side | Yorkville],10075, false 
Mamagyro,4,180, [Greek], [Upper East Side],10075, false 
The Meatball Shop,3.5,207, [American (Traditional) | Italian], [Upper East Side | Yorkville],10075, false 
Dos Toros Taqueria,4,183, [Mexican], [Upper East Side],10075, false 
Sojourn,4,247, [American (New) | Tapas/Small Plates], [Upper East Side | Yorkville],10075, false 
Yefsi Estiatorio,4,124, [Greek | Mediterranean], [Upper East Side | Yorkville],10075, false 
Caffe Noi,4,126, [Italian | Coffee & Tea | Cafes], [Upper East Side | Yorkville],10075, false 
Atlantic Grill,4,330, [Seafood | Sushi Bars | American (New)], [Upper East Side | Yorkville],10075, false 
Le Moulin a Cafe,4,167, [French | Cafes | Desserts], [Upper East Side | Yorkville],10075, false 
Burger One,4,61, [Burgers | Mexican], [Upper East Side],10075, false 
Boqueria,4,17, [Tapas/Small Plates | Spanish | Tapas Bars], [Upper East Side | Yorkville],10075, false 
Pil Pil,3.5,130, [Tapas Bars | Breakfast & Brunch | Wine Bars], [Upper East Side | Yorkville],10075, false 
Pastrami Queen,3.5,144, [Delis | Sandwiches | Kosher], [Upper East Side],10075, false 
Hunan Delight,3.5,107, [Chinese | Japanese], [Upper East Side | Yorkville],10075, false 
Due,4,33, [Italian], [Upper East Side | Yorkville],10075, false 
Salvo's Pizzabar,4,68, [Italian | Pizza], [Upper East Side | Yorkville],10075, false 
Brasserie Ruhlmann,3.5,133, [French | Brasseries], [Midtown West],10111, false 
La Tarte Flambée,4.5,264, [French | Breakfast & Brunch | Desserts], [Upper East Side | Yorkville],10128, false 
Drunken Munkey NYC,4.5,138, [Indian | Cocktail Bars], [Upper East Side | Yorkville],10128, false 
Pio Pio,4,502, [Latin American | Peruvian], [Upper East Side | Yorkville],10128, false 
Il Salumaio,4.5,41, [American (New) | Italian], [Upper East Side | Yorkville],10128, false 
Frere de Lys,4.5,50, [French | Desserts | Breakfast & Brunch], [Upper East Side | Yorkville],10128, false 
DTUT,4,149, [Bars | Cafes], [Upper East Side | Yorkville],10128, false 
International Wings Factory,4.5,97, [Chicken Wings | Burgers | Sandwiches], [Upper East Side | Yorkville],10128, false 
Nick's Pizza,4,280, [Italian | Pizza], [Upper East Side | Yorkville],10128, false 
Shake Shack,4,894, [Fast Food | Burgers], [Upper East Side],10128, false 
AU JUS,4.5,80, [Sandwiches | Salad | Comfort Food], [Upper East Side | Yorkville],10128, false 
The Writing Room,4,119, [American (New)], [Upper East Side | Yorkville],10128, false 
Table d'Hôte,4,80, [French], [Upper East Side],10128, false 
Cafe D'Alsace,4,568, [French | Breakfast & Brunch | Sandwiches], [Upper East Side | Yorkville],10128, false 
Vinus and Marc,4.5,66, [Breakfast & Brunch | Cocktail Bars], [Upper East Side | Yorkville],10128, false 
Noodle Fun,4.5,31, [Chinese], [Upper East Side | Yorkville],10128, false 
Sfoglia Restaurant,4,171, [Italian], [Upper East Side],10128, false 
Sarabeth's,3.5,362, [American (Traditional) | Breakfast & Brunch], [Upper East Side],10128, false 
Naruto Ramen,3.5,486, [Ramen], [Upper East Side | Yorkville],10128, false 
Ichiro,4,216, [Sushi Bars | Japanese], [Upper East Side | Yorkville],10128, false 
Vietnaam,4,85, [Vietnamese], [Upper East Side | Yorkville],10128, false 
Third Avenue Ale House,4,127, [Pubs | American (New)], [Upper East Side | Yorkville],10128, false 
Pinocchio Ristorante,4,122, [Italian], [Upper East Side | Yorkville],10128, false 
San Matteo Pizza and Espresso Bar,4,217, [Pizza], [Upper East Side | Yorkville],10128, false 
Shorty's,4,29, [Cheesesteaks | Sandwiches], [Upper East Side | Yorkville],10128, false 
Manny's on Second,4,139, [Sports Bars | American (Traditional)], [Upper East Side | Yorkville],10128, false 
Infirmary,4,71, [Cajun/Creole | Cocktail Bars], [Upper East Side | Yorkville],10128, false 
Cavatappo Grill,4,101, [Italian | Wine Bars], [Upper East Side | Yorkville],10128, false 
Ottomanelli,3.5,134, [Steakhouses | Breakfast & Brunch], [Upper East Side],10128, false 
Enthaice,4,137, [Thai], [Upper East Side | Yorkville],10128, false 
Kinsale Tavern,4,111, [Sports Bars | Irish], [Upper East Side | Yorkville],10128, false 
Thai Peppercorn,4,56, [Thai], [Upper East Side | Yorkville],10128, false 
Merchants River House,3.5,139, [American (Traditional)], [Battery Park],10280, false 
Southwest NY,3,229, [Tex-Mex | Mexican | American (Traditional)], [Battery Park],10280, false 
Hudson Eats At Brookfield Place,4.5,53, [Food Court], [Battery Park],10281, false 
Dig Inn Seasonal Market,4.5,20, [Juice Bars & Smoothies | American (Traditional)], [Battery Park],10281, false 
Mighty Quinn's Barbeque,4,37, [Barbeque], [Battery Park],10281, false 
Umami Burger,3.5,52, [Burgers], [Battery Park],10281, false 
Blue Ribbon Sushi Bar,4,10, [Sushi Bars], [Battery Park],10281, false 
Little Muenster,4,13, [American (New)], [Battery Park],10281, false 
PJ Clarke's on the Hudson,2.5,219, [American (Traditional) | Bars], [Financial District],10281, false 
P.J. Clarke's,3.5,7, [Restaurants], [Battery Park],10281, false 
Skinny Pizza,3,14, [Pizza], [Battery Park],10281, false 
Num Pang Sandwich Shop,3.5,32, [Cambodian | Sandwiches], [Battery Park],10281, false 
Casa Masa,3,4, [Mexican], [Battery Park],10281, false 
Tartinery,3,12, [French], [Battery Park],10281, false 
Digg Inn Seasonal Market,5,2, [American (Traditional)], [Battery Park],10281, false 
Kimchi Taco,3,195, [Korean | Food Trucks | Mexican], [Financial District],10281, false 
Olive's,4,8, [Coffee & Tea | Breakfast & Brunch | Bagels], [Battery Park],10281, false 
Chop't Creative Salad Company,3.5,7, [Salad], [Battery Park],10281, false 
North End Grill,4,183, [American (New)], [Battery Park],10282, false 
Shake Shack,4,532, [Burgers | Fast Food], [Battery Park],10282, false 
Blue Smoke,3.5,212, [Southern | Barbeque], [Battery Park],10282, false 
Harry's Italian,3,83, [Pizza | Italian], [Battery Park],10282, false 
